filename, ID, gain (dB), Voltage, Version
20190701T184440.wav,0423322908248198,0.00,3.70,2019-05-28
20190701T184640.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T184840.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T185040.wav,0423322908248198,0.00,3.77,2019-05-28
20190701T185240.wav,0423322908248198,0.00,3.73,2019-05-28
20190701T185440.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T185640.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T185840.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T190040.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T190240.wav,0423322908248198,0.00,3.76,2019-05-28
20190701T190440.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T190640.wav,0423322908248198,0.00,3.67,2019-05-28
20190701T190840.wav,0423322908248198,0.00,3.73,2019-05-28
20190701T191040.wav,0423322908248198,0.00,3.70,2019-05-28
20190701T191240.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T191440.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T191640.wav,0423322908248198,0.00,3.77,2019-05-28
20190701T191840.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T192040.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T192240.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T192440.wav,0423322908248198,0.00,3.70,2019-05-28
20190701T192640.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T192840.wav,0423322908248198,0.00,3.73,2019-05-28
20190701T193040.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T193240.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T193440.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T193640.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T193840.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T194040.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T194240.wav,0423322908248198,0.00,3.73,2019-05-28
20190701T194440.wav,0423322908248198,0.00,3.69,2019-05-28
20190701T194640.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T194840.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T195040.wav,0423322908248198,0.00,3.78,2019-05-28
20190701T195240.wav,0423322908248198,0.00,3.73,2019-05-28
20190701T195440.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T195640.wav,0423322908248198,0.00,3.73,2019-05-28
20190701T195840.wav,0423322908248198,0.00,3.73,2019-05-28
20190701T200040.wav,0423322908248198,0.00,3.73,2019-05-28
20190701T200240.wav,0423322908248198,0.00,3.76,2019-05-28
20190701T200440.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T200640.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T200840.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T201040.wav,0423322908248198,0.00,3.73,2019-05-28
20190701T201240.wav,0423322908248198,0.00,3.78,2019-05-28
20190701T201440.wav,0423322908248198,0.00,3.70,2019-05-28
20190701T201640.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T201840.wav,0423322908248198,0.00,3.70,2019-05-28
20190701T202040.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T202240.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T202440.wav,0423322908248198,0.00,3.76,2019-05-28
20190701T202640.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T202840.wav,0423322908248198,0.00,3.76,2019-05-28
20190701T203040.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T203240.wav,0423322908248198,0.00,3.76,2019-05-28
20190701T203440.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T203640.wav,0423322908248198,0.00,3.77,2019-05-28
20190701T203840.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T204040.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T204240.wav,0423322908248198,0.00,3.69,2019-05-28
20190701T204440.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T204640.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T204840.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T205040.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T205240.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T205440.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T205640.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T205840.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T210040.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T210240.wav,0423322908248198,0.00,3.69,2019-05-28
20190701T210440.wav,0423322908248198,0.00,3.70,2019-05-28
20190701T210640.wav,0423322908248198,0.00,3.77,2019-05-28
20190701T210840.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T211040.wav,0423322908248198,0.00,3.73,2019-05-28
20190701T211240.wav,0423322908248198,0.00,3.77,2019-05-28
20190701T211440.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T211640.wav,0423322908248198,0.00,3.79,2019-05-28
20190701T211840.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T212040.wav,0423322908248198,0.00,3.70,2019-05-28
20190701T212240.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T212440.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T212640.wav,0423322908248198,0.00,3.73,2019-05-28
20190701T212840.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T213040.wav,0423322908248198,0.00,3.70,2019-05-28
20190701T213240.wav,0423322908248198,0.00,3.78,2019-05-28
20190701T213440.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T213640.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T213840.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T214040.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T214240.wav,0423322908248198,0.00,3.69,2019-05-28
20190701T214440.wav,0423322908248198,0.00,3.66,2019-05-28
20190701T214640.wav,0423322908248198,0.00,3.77,2019-05-28
20190701T214840.wav,0423322908248198,0.00,3.70,2019-05-28
20190701T215040.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T215240.wav,0423322908248198,0.00,3.76,2019-05-28
20190701T215440.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T215640.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T215840.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T220040.wav,0423322908248198,0.00,3.73,2019-05-28
20190701T220240.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T220440.wav,0423322908248198,0.00,3.69,2019-05-28
20190701T220640.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T220840.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T221040.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T221240.wav,0423322908248198,0.00,3.68,2019-05-28
20190701T221440.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T221640.wav,0423322908248198,0.00,3.73,2019-05-28
20190701T221840.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T222040.wav,0423322908248198,0.00,3.79,2019-05-28
20190701T222240.wav,0423322908248198,0.00,3.70,2019-05-28
20190701T222440.wav,0423322908248198,0.00,3.70,2019-05-28
20190701T222640.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T222840.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T223040.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T223240.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T223440.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T223640.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T223840.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T224040.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T224240.wav,0423322908248198,0.00,3.73,2019-05-28
20190701T224440.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T224640.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T224840.wav,0423322908248198,0.00,3.70,2019-05-28
20190701T225040.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T225240.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T225440.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T225640.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T225840.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T230040.wav,0423322908248198,0.00,3.69,2019-05-28
20190701T230240.wav,0423322908248198,0.00,3.70,2019-05-28
20190701T230440.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T230640.wav,0423322908248198,0.00,3.69,2019-05-28
20190701T230840.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T231040.wav,0423322908248198,0.00,3.76,2019-05-28
20190701T231240.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T231440.wav,0423322908248198,0.00,3.70,2019-05-28
20190701T231640.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T231840.wav,0423322908248198,0.00,3.73,2019-05-28
20190701T232040.wav,0423322908248198,0.00,3.70,2019-05-28
20190701T232240.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T232440.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T232640.wav,0423322908248198,0.00,3.71,2019-05-28
20190701T232840.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T233040.wav,0423322908248198,0.00,3.73,2019-05-28
20190701T233240.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T233440.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T233640.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T233840.wav,0423322908248198,0.00,3.73,2019-05-28
20190701T234040.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T234240.wav,0423322908248198,0.00,3.69,2019-05-28
20190701T234440.wav,0423322908248198,0.00,3.70,2019-05-28
20190701T234640.wav,0423322908248198,0.00,3.69,2019-05-28
20190701T234840.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T235040.wav,0423322908248198,0.00,3.74,2019-05-28
20190701T235240.wav,0423322908248198,0.00,3.76,2019-05-28
20190701T235440.wav,0423322908248198,0.00,3.75,2019-05-28
20190701T235640.wav,0423322908248198,0.00,3.72,2019-05-28
20190701T235840.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T000040.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T000240.wav,0423322908248198,0.00,3.81,2019-05-28
20190702T000440.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T000640.wav,0423322908248198,0.00,3.69,2019-05-28
20190702T000840.wav,0423322908248198,0.00,3.70,2019-05-28
20190702T001040.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T001240.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T001440.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T001640.wav,0423322908248198,0.00,3.68,2019-05-28
20190702T001840.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T002040.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T002240.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T002440.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T002640.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T002840.wav,0423322908248198,0.00,3.68,2019-05-28
20190702T003040.wav,0423322908248198,0.00,3.68,2019-05-28
20190702T003240.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T003440.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T003640.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T003840.wav,0423322908248198,0.00,3.64,2019-05-28
20190702T004040.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T004240.wav,0423322908248198,0.00,3.67,2019-05-28
20190702T004440.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T004640.wav,0423322908248198,0.00,3.66,2019-05-28
20190702T004840.wav,0423322908248198,0.00,3.75,2019-05-28
20190702T005040.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T005240.wav,0423322908248198,0.00,3.70,2019-05-28
20190702T005440.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T005640.wav,0423322908248198,0.00,3.68,2019-05-28
20190702T005840.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T010040.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T010240.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T010440.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T010640.wav,0423322908248198,0.00,3.70,2019-05-28
20190702T010840.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T011040.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T011240.wav,0423322908248198,0.00,3.67,2019-05-28
20190702T011440.wav,0423322908248198,0.00,3.69,2019-05-28
20190702T011640.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T011840.wav,0423322908248198,0.00,3.75,2019-05-28
20190702T012040.wav,0423322908248198,0.00,3.76,2019-05-28
20190702T012240.wav,0423322908248198,0.00,3.77,2019-05-28
20190702T012440.wav,0423322908248198,0.00,3.69,2019-05-28
20190702T012640.wav,0423322908248198,0.00,3.70,2019-05-28
20190702T012840.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T013040.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T013240.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T013440.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T013640.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T013840.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T014040.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T014240.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T014440.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T014640.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T014840.wav,0423322908248198,0.00,3.70,2019-05-28
20190702T015040.wav,0423322908248198,0.00,3.75,2019-05-28
20190702T015240.wav,0423322908248198,0.00,3.76,2019-05-28
20190702T015440.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T015640.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T015840.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T020040.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T020240.wav,0423322908248198,0.00,3.70,2019-05-28
20190702T020440.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T020640.wav,0423322908248198,0.00,3.75,2019-05-28
20190702T020840.wav,0423322908248198,0.00,3.75,2019-05-28
20190702T021040.wav,0423322908248198,0.00,3.67,2019-05-28
20190702T021240.wav,0423322908248198,0.00,3.77,2019-05-28
20190702T021440.wav,0423322908248198,0.00,3.70,2019-05-28
20190702T021640.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T021840.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T022040.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T022240.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T022440.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T022640.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T022840.wav,0423322908248198,0.00,3.78,2019-05-28
20190702T023040.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T023240.wav,0423322908248198,0.00,3.70,2019-05-28
20190702T023440.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T023640.wav,0423322908248198,0.00,3.76,2019-05-28
20190702T023840.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T024040.wav,0423322908248198,0.00,3.75,2019-05-28
20190702T024240.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T024440.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T024640.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T024840.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T025040.wav,0423322908248198,0.00,3.76,2019-05-28
20190702T025240.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T025440.wav,0423322908248198,0.00,3.70,2019-05-28
20190702T025640.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T025840.wav,0423322908248198,0.00,3.67,2019-05-28
20190702T030040.wav,0423322908248198,0.00,3.69,2019-05-28
20190702T030240.wav,0423322908248198,0.00,3.76,2019-05-28
20190702T030440.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T030640.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T030840.wav,0423322908248198,0.00,3.66,2019-05-28
20190702T031040.wav,0423322908248198,0.00,3.69,2019-05-28
20190702T031240.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T031440.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T031640.wav,0423322908248198,0.00,3.75,2019-05-28
20190702T031840.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T032040.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T032240.wav,0423322908248198,0.00,3.76,2019-05-28
20190702T032440.wav,0423322908248198,0.00,3.66,2019-05-28
20190702T032640.wav,0423322908248198,0.00,3.70,2019-05-28
20190702T032840.wav,0423322908248198,0.00,3.70,2019-05-28
20190702T033040.wav,0423322908248198,0.00,3.77,2019-05-28
20190702T033240.wav,0423322908248198,0.00,3.70,2019-05-28
20190702T033440.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T033640.wav,0423322908248198,0.00,3.67,2019-05-28
20190702T033840.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T034040.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T034240.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T034440.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T034640.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T034840.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T035040.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T035240.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T035440.wav,0423322908248198,0.00,3.70,2019-05-28
20190702T035640.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T035840.wav,0423322908248198,0.00,3.67,2019-05-28
20190702T040040.wav,0423322908248198,0.00,3.73,2019-05-28
20190702T040240.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T040440.wav,0423322908248198,0.00,3.70,2019-05-28
20190702T040640.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T040840.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T041040.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T041240.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T041440.wav,0423322908248198,0.00,3.69,2019-05-28
20190702T041640.wav,0423322908248198,0.00,3.68,2019-05-28
20190702T041840.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T042040.wav,0423322908248198,0.00,3.74,2019-05-28
20190702T042240.wav,0423322908248198,0.00,3.67,2019-05-28
20190702T042440.wav,0423322908248198,0.00,3.68,2019-05-28
20190702T042640.wav,0423322908248198,0.00,3.71,2019-05-28
20190702T042840.wav,0423322908248198,0.00,3.70,2019-05-28
20190702T043040.wav,0423322908248198,0.00,3.70,2019-05-28
20190702T043240.wav,0423322908248198,0.00,3.69,2019-05-28
20190702T043440.wav,0423322908248198,0.00,3.72,2019-05-28
20190702T043640.wav,0423322908248198,0.00,3.67,2019-05-28
20190702T043840.wav,0423322908248198,0.00,3.71,2019-05-28
